,Question Title,Question,Tags,Question_User_Id,Answer_User_Id,Topic_key_word
10,XAMPP MySQL service crash after reboot,"<p>I just install a XAMPP 7.3.6-2-VC15 for Win64, and when i install it, it's fine, MySQL start from control panel without error, et all is ok.</p>

<p>After rebooting my PC, Apache is still working, but MySQL refuse to start ! I try to reinstall XAMPP, but it's exactly the same. MySQL Work fine, and stop working after reboot.</p>

<p>Here is THe few log i have...</p>

<p>In the control panel : </p>

<pre><code>09:48:10  [mysql]   Attempting to start MySQL app...
09:48:10  [mysql]   Status change detected: running
09:48:11  [mysql]   Status change detected: stopped
09:48:11  [mysql]   Error: MySQL shutdown unexpectedly.
09:48:11  [mysql]   This may be due to a blocked port, missing dependencies, 
09:48:11  [mysql]   improper privileges, a crash, or a shutdown by another method.
09:48:11  [mysql]   Press the Logs button to view error logs and check
09:48:11  [mysql]   the Windows Event Viewer for more clues
09:48:11  [mysql]   If you need more help, copy and post this
09:48:11  [mysql]   entire log window on the forums
</code></pre>

<p>And in the log file : </p>

<pre><code>2019-07-02  9:48:10 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2019-07-02  9:48:10 0 [Note] InnoDB: Uses event mutexes
2019-07-02  9:48:10 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2019-07-02  9:48:10 0 [Note] InnoDB: Number of pools: 1
2019-07-02  9:48:10 0 [Note] InnoDB: Using SSE2 crc32 instructions
2019-07-02  9:48:10 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2019-07-02  9:48:10 0 [Note] InnoDB: Completed initialization of buffer pool
2019-07-02  9:48:10 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=1834407
2019-07-02  9:48:10 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2019-07-02  9:48:10 0 [Note] InnoDB: Removed temporary tablespace data file: ""ibtmp1""
2019-07-02  9:48:10 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2019-07-02  9:48:10 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2019-07-02  9:48:10 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2019-07-02  9:48:10 0 [Note] InnoDB: Waiting for purge to start
2019-07-02  9:48:10 0 [Note] InnoDB: 10.3.16 started; log sequence number 1834416; transaction id 265
2019-07-02  9:48:10 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2019-07-02  9:48:10 0 [Note] InnoDB: Buffer pool(s) load completed at 190702  9:48:10
2019-07-02  9:48:10 0 [Note] Plugin 'FEEDBACK' is disabled.
2019-07-02  9:48:10 0 [Note] Server socket created on IP: '::'.
</code></pre>

<p>I try the following : </p>

<ul>
<li>Change port for other than 3306 => no success</li>
<li>Run xamp control panel as admin => no success</li>
<li>remove temporary table ibdata1 and ibtmp1 => no success</li>
</ul>

<p>If someone have an idea...</p>

<p>EDIT : I try to install as a windows service via admin panel as administrator. And so, i have some new lines in log. Seems user table is corrupted... how can i repair ?</p>

<pre><code>2019-07-02 10:04:41 0 [ERROR] mysqld.exe: Table '.\mysql\user' is marked as crashed and should be repaired
2019-07-02 10:04:41 0 [ERROR] mysqld.exe: Index for table '.\mysql\user' is corrupt; try to repair it
2019-07-02 10:04:41 0 [ERROR] Couldn't repair table: mysql.user
2019-07-02 10:04:41 0 [ERROR] Fatal error: Can't open and lock privilege tables: Index for table 'user' is corrupt; try to repair it
</code></pre>
","mysql,xampp",56847804,57001732,1
11,Git stash error &quot;Cannot save the current status&quot;,"<p>I'm getting this error when running ""git stash""</p>

<pre><code>Cannot save the current status
</code></pre>

<p>with no other information.</p>

<p>Why is that?</p>
",git,56959154,56960329,1
12,How to kubectl wait for crd creation?,"<p>What is the best method for checking to see if a custom resource definition exists before running a script, using only <code>kubectl</code> command line?</p>

<p>We have a yaml file that contains definitions for a NATS cluster <code>ServiceAccount</code>, <code>Role</code>, <code>ClusterRoleBinding</code> and <code>Deployment</code>. The image used in the <code>Deployment</code> creates the <code>crd</code>, and the second script uses that <code>crd</code> to deploy a set of <code>pods</code>. At the moment our CI pipeline needs to run the second script a few times, only completing successfully once the <code>crd</code> has been fully created. I've tried to use <code>kubectl wait</code> but cannot figure out what condition to use that applies to the completion of a <code>crd</code>. </p>

<p>Below is my most recent, albeit completely wrong, attempt, however this illustrates the general sequence we'd like. </p>

<p><code>kubectl wait --for=condition=complete kubectl apply -f 1.nats-cluster-operator.yaml kubectl apply -f 2.nats-cluster.yaml</code></p>
","kubernetes,azure-devops,wait,kubectl,kubernetes-custom-resources",57115602,57126479,1
13,Is there a spark-defaults.conf when installed with pip install pyspark,"<p>I installed <code>pyspark</code> with <code>pip</code>.
I code in <code>jupyter</code> notebooks. Everything works fine but not I got a <code>java</code> heap space error when exporting a large <code>.csv</code> file.
<a href=""https://stackoverflow.com/questions/32336915/pyspark-java-lang-outofmemoryerror-java-heap-space"">Here</a> someone suggested editing the <code>spark-defaults.config</code>. Also in the spark documentation, it says </p>

<blockquote>
  <p>""Note: In client mode, this config must not be set through the
  SparkConf directly in your application, because the driver JVM has
  already started at that point. Instead, please set this through the
  --driver-memory command line option or in your default properties file.""</p>
</blockquote>

<p>But I'm afraid there is no such file when installing <code>pyspark</code> with <code>pip</code>.
I'm I right? How do I solve this?</p>

<p>Thanks!</p>
","pyspark,jupyter-notebook,config,heap-memory",57025924,0,1
14,creating multiple subnets per availability zone using terraform,"<p>I am new to terraform. I want to create single public subnet and three private subnet per availability zone in particular region in AWS using terraform. I am able to create one private and public subnet per availability zone by referring the following link <a href=""https://medium.com/@maneetkum/create-subnet-per-availability-zone-in-aws-through-terraform-ea81d1ec1883"" rel=""nofollow noreferrer"">https://medium.com/@maneetkum/create-subnet-per-availability-zone-in-aws-through-terraform-ea81d1ec1883</a>. However I need to split the one private subet created into another 2. Is that possible in terraform? </p>

<pre><code>data ""aws_availability_zones"" ""available"" {}resource ""aws_vpc"" ""myVpc"" {
  cidr_block           = ""10.20.0.0/16""
  enable_dns_hostnames = true
  tags {
    Name = ""myVpc""
  }
}
resource ""aws_subnet"" ""public_subnet"" {
  count = ""${length(data.aws_availability_zones.available.names)}""
  vpc_id = ""${aws_vpc.myVpc.id}""
  cidr_block = ""10.20.${10+count.index}.0/24""
  availability_zone = ""${data.aws_availability_zones.available.names[count.index]}""
  map_public_ip_on_launch = true
  tags {
    Name = ""PublicSubnet""
  }
}
resource ""aws_subnet"" ""private_subnet"" {
  count = ""${length(data.aws_availability_zones.available.names)}""
  vpc_id = ""${aws_vpc.myVpc.id}""
  cidr_block = ""10.20.${20+count.index}.0/24""
  availability_zone= ""${data.aws_availability_zones.available.names[count.index]}""
  map_public_ip_on_launch = false
  tags {
    Name = ""PrivateSubnet""
  }
}
</code></pre>

<p>The above code is used to create the one private and public subnet per availability zone.</p>
","amazon-web-services,terraform,vpc",57007104,57023131,3
15,How to replace NAs by group mean?,"<p>I have two data frames, one containing the raw data (and lots of NAs) and one containing the means of the raw data at different intervals.</p>

<p>I would like to replace the NAs with the means at those intervals, while retaining the non-NAs. </p>

<p>I have googled a lot on ""impute missing data r"", or ""replace missing data r"", but have yet to find any solution that seems to fit, they all either seem to replace data with 0:s, or use a way to complex method for this assignment, like using the MICE package.</p>

<p>Code example: 
This is the head of the first DF, with the raw data. As you can see, they are all NA for the first day.</p>

<pre><code>   steps       date interval
1    NA 2012-10-01        0
2    NA 2012-10-01        5
3    NA 2012-10-01       10
4    NA 2012-10-01       15
5    NA 2012-10-01       20
6    NA 2012-10-01       25
...
</code></pre>

<p>The second data frame head contains the mean steps per interval, like this:</p>

<pre><code>  steps interval
1 1.72          0
2 0.340         5
3 0.132        10
4 0.151        15
5 0.0755       20
6 2.09         25
...
</code></pre>

<p>Now, what I am looking for is to be able to fill the NAs with the mean steps for the relevant interval, so it looks like this:</p>

<pre><code>   steps       date interval
1  1.72  2012-10-01        0
2 0.340  2012-10-01        5
3 0.132  2012-10-01       10
4 0.151  2012-10-01       15
5 0.0755 2012-10-01       20
6 2.09   2012-10-01       25
...
</code></pre>

<p>Any tips, or links for resources I have missed? As this is a course assignment and I mostly wanna learn, any help without doing the assignment for me would be much appreciated! =)</p>

<p>edit: Also, since this is my first question on Stack Overflow, any comments on how to improve my question-making is also appreciated!</p>
","r,na,missing-data,imputation",57075688,57075941,3
16,How to use both categorical and continuous predictors in a multiple imputation [r],"<p>I have a large dataset of a couple of categorical (nominal) variables and a number of continuous variables. Most of the continuous variables have missing data.</p>

<p>I have been using the mice package (pmm and rf) to impute the missing data, however, I realised that the method is ignoring the categorical data. The categorical data could be useful for prediction. </p>

<p>Therefore, I am looking for a multiple imputation code (ideally Random Forest because there is a large share of missing data) in R which allows considers both continuous and categorical predictors to impute multiple continuous variables.</p>
","r,random-forest,categorical-data,imputation,r-mice",56935501,0,3
17,Java 8 Streams:Why does mapToInt needs the Integer::parseInt as a parameter?,"<p>I am trying to understand something following the next example:</p>

<pre><code>    Stream.of(""a1"", ""a2"", ""a3"")
            .map(s -&gt; s.substring(1))
            .mapToInt(Integer::parseInt)
            .max()

     . (etc.)
</code></pre>

<p>Why does mapToInt needs the </p>

<pre><code>    Integer::parseInt 
</code></pre>

<p>as a parameter? Shouldn't it be implicit for it? Isn't this parameter redundant?</p>

<p>Thanks!</p>
","java,java-8,java-stream",56913567,56921679,2
18,List of files in a google drive folder with python,"<p>I've got the exact same question as the one asked on this post: <a href=""https://stackoverflow.com/questions/53108059/list-files-and-folders-in-a-google-drive-folder"">List files and folders in a google drive folder</a>
I don't figure out in the google drive rest api documentation how to get a list of files in a folder of google drive</p>
","python,python-3.x,google-drive-api",56857760,58898805,3
19,Nifi LDAP authorization - Multiple groups in search filter through wildcards,"<p>I am trying to use a search filter for Nifi authorizer via LDAP.
The problem is that the usual search filter syntax does not seem to work.</p>

<p>I currently have nifi working with one of my groups, so getting LDAP to work is not the issue.
I was also able to make it work by using the complete paths to both groups, but I would like to use wildcards.</p>

<p>So I have my AD groups as following</p>

<pre><code>prod.xxxx.be
 |--PROD
      |--Groups TIM application entitlements
           |--(A) Nifi - Admin
           |--(A) Nifi - Operator
           |--(A) Nifi - User
</code></pre>

<p>When using the following it works, and users from both groups are populated in the users list in Nifi UI;</p>

<pre><code>&lt;property name=""User Search Base""&gt;OU=PROD, DC=prod, DC=xxxx, DC=be&lt;/property&gt;
&lt;property name=""User Object Class""&gt;person&lt;/property&gt;
&lt;property name=""User Search Scope""&gt;SUBTREE&lt;/property&gt;
&lt;property name=""User Search Filter""&gt;(&amp;(memberof=CN=(A) Nifi - Admin, OU=Groups TIM Application Entitlements, OU=PROD, DC=prod, DC=xxxx, DC=be)(memberof=CN=(A) Nifi - User, OU=Groups TIM Application Entitlements, OU=PROD, DC=prod, DC=xxxx, DC=be))&lt;/property&gt;
&lt;property name=""User Identity Attribute""&gt;CN&lt;/property&gt;
&lt;property name=""User Group Name Attribute""&gt;&lt;/property&gt;
&lt;property name=""User Group Name Attribute - Referenced Group Attribute""&gt;&lt;/property&gt;
</code></pre>

<p>But since more groups might be added, it does not seem to be very legible.
Therefore it would be great to use wildcards.</p>

<p>I tried many combinations I found at <a href=""https://social.technet.microsoft.com/wiki/contents/articles/5392.active-directory-ldap-syntax-filters.aspx"" rel=""nofollow noreferrer"">https://social.technet.microsoft.com/wiki/contents/articles/5392.active-directory-ldap-syntax-filters.aspx</a> but none seem to work for Nifi.</p>

<p>Examples;</p>

<pre><code>(&amp;(objectCategory=group)(cn=(A) Nifi*))
</code></pre>

<p>I even tried to escape the special characters;</p>

<pre><code>(&amp;(objectCategory=group)(cn=\28A\29 Nifi*))
</code></pre>

<p>or </p>

<pre><code>(&amp;amp;(objectCategory=group)(cn=\28A\29 Nifi*))
</code></pre>

<p>Since the config file for authorizers is an XML file, but no luck.</p>

<p>Any advice would be greatly appreciated.</p>

<p>Best regards,
Kristof</p>
","active-directory,ldap,apache-nifi",56836613,0,1
20,TypeError: Invalid foreground RGBA argument,"<p>Every time I try to run the Pygame program, I get this error:</p>

<blockquote>
  <p>TypeError: Invalid foreground RGBA argument</p>
</blockquote>

<p>Here is my code, do you have any idea why ?</p>

<pre class=""lang-py prettyprint-override""><code>text = font.render(b’Score:’ , dude.score, 1, (0, 0, 0))
</code></pre>
","python,pygame",57294067,0,3
21,Unable to connect to server: PgAdmin 4,"<p>I have installed pgadmin on a new windows laptop and when I try to create a new server, it says:</p>

<p><a href=""https://i.stack.imgur.com/YI5l3.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/YI5l3.png"" alt=""enter image description here""></a></p>

<p>When I try to run my django app in pycharm it is giving me the same error</p>

<blockquote>
  <p>could not connect to server: Connection refused (0x0000274D/10061)
          Is the server running on host ""localhost"" (127.0.0.1) and accepting
          TCP/IP connections on port 5432?</p>
</blockquote>

<p>How to solve this ?</p>
","django,database-connection,pgadmin",57109494,57109810,3
22,Understanding React useState() hook,"<p>I'm working on a functional React component using the <code>useState()</code> hook. I'm a little confused by either the way this hook should be used or the design decisions behind it.</p>

<p>I made a codepen example to illustrate my question:</p>

<p><a href=""https://codepen.io/svenvandescheur/pen/ewwBwR"" rel=""nofollow noreferrer"">https://codepen.io/svenvandescheur/pen/ewwBwR</a></p>

<p><strong>Class based component</strong></p>

<p>In a class based component, <code>this.setState({foo: 'bar'})</code> updated the state with only the keys in in the object passed to the first arguments. If the state already contained different values, those were left in place.</p>

<p><strong>Functional component</strong></p>

<p>I falsely assumed that the syntax and behavior of <code>setState()</code> provided by <code>useState()</code> would be very similar to its counterpart provided by <code>Component</code>. However, I noticed that <code>setState({foo: 'bar'})</code> would replace the entire state, removing keys that were not passed.</p>

<p>This issue can be addressed by passing the entire state on every call to <code>setState()</code> using a spread operator, then adding the the changes afterwards, like so: <code>setState({...state, foo: 'bar'})</code>.</p>

<p>This feels very repetitive, and in my real world scenario even caused a bug where new state was overriden with old state.</p>

<p>My question, is whether I'm understanding <code>useState()</code> from both <code>Component</code> as <code>useState()</code> correctly, and why this behavior was chosen. And what is the currently the preferred way of dealing with state in React.</p>
","javascript,reactjs,react-hooks,setstate",57041215,57041390,1
23,IFrame not detecting CSS,"<p>I'm using iFrame Resizer by David J. Bradshaw.</p>

<p>Load css style from parent into IFrame. The height IFrame in parent showing before css style in IFrame is loaded.</p>

<p>in parent</p>

<pre><code>&lt;div style=""max-width:500px;""&gt;
    &lt;iframe src=""https://dikarier.com"" name=""dikarier"" id=""dikarier"" width=""100%"" scrolling=""no""&gt;&lt;/iframe&gt;
&lt;/div&gt;

&lt;script type=""text/javascript"" src=""iframeResizer.min.js""&gt;&lt;/script&gt;
&lt;script type=""text/javascript""&gt;
    iFrameResize({log:true});
&lt;/script&gt;
</code></pre>

<p>in IFrame</p>

<pre><code>&lt;p class=""HeightfromParent"" style=""padding:1em;background:#000;color:#fff;""&gt;&amp;nbsp;&lt;/p&gt;

&lt;script&gt;
window.iFrameResizer={
    targetOrigin:'http://localhost'
}
&lt;/script&gt;
&lt;script type=""text/javascript"" src=""iframeResizer.contentWindow.min.js"" defer&gt;&lt;/script&gt;
</code></pre>

<p>No error, but I need IFrame height in parent show after css style in IFrame is loaded. Please help?</p>
","iframe,iframe-resizer",57199626,58782027,3
24,VpnService - update network parameters,"<p>I have a VPN service, using ParcelFileDescriptor, and a builder to set the network parameters.
Something like this code:</p>

<pre><code>private Builder builder = new Builder().setSession(""myService"")
                                       .addAddress(...)
                                       .addDnsServer(...)
                                       .establish()
</code></pre>

<p>Now, I want to update the network parameters (DNS server for example), while I'm connected.</p>

<p>The relevant part from the documentation is this:</p>

<blockquote>
  <p>To avoid conflicts, there can be only one active VPN interface at the
  same time. Usually network parameters are never changed during the
  lifetime of a VPN connection. It is also common for an application to
  create a new file descriptor after closing the previous one. However,
  it is rare but not impossible to have two interfaces while performing
  a seamless handover. In this case, the old interface will be
  deactivated when the new one is created successfully. Both file
  descriptors are valid but now outgoing packets will be routed to the
  new interface. Therefore, after draining the old file descriptor, the
  application MUST close it and start using the new file descriptor. If
  the new interface cannot be created, the existing interface and its
  file descriptor remain untouched.</p>
</blockquote>

<p>and as it said - ""Usually network parameters are never changed during the lifetime of a VPN connection"", but I do want to change them. Is it possible?</p>
","android,android-vpn-service",57184211,0,1
25,Embedded Kafka for testing without spring,"<p>Is there any framework/tool which can provide Embedded Kafka instance (Kafka Brokers) without any dependency of spring in Java/Scala?</p>

<p>Can someone please provide a working example of it?</p>
","java,scala,unit-testing,apache-kafka,integration-testing",57052075,0,2
26,Angular. Build step to remove attribute from html markup,"<p>We use ""data-test"" attribute in markup to query element in tests. For example:</p>

<pre><code>&lt;div data-test='myDiv'&gt;&lt;/div&gt;
</code></pre>

<p>We don't want this attribute to be present in the production build. So far I found a workaround to create a directive that in runtime removes attribute for a production build. It's for sure will cost some CPU and seems doubtful. Looking for an approach to remove the attribute in build time. Any ideas are welcome. </p>
","html,angular,testing,webpack,angular-cli",56945990,67526086,3
27,Animate children when hover at parent with Framer-motion,"<p>Using framer motion I want to animate my Icon component to rotate 90 degrees when hovering at the parent element which is a button.</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>&lt;motion.button type=""button"" whileHover={{scale: 1.1}}&gt;
    Visit our Industry 
    {/*Animate this Icon to rotate 90 degrees*/}
    &lt;Icon type=""arrow-up"" /&gt; 
&lt;/motion.button&gt;</code></pre>
</div>
</div>
</p>

<p>I saw the use of variants but not sure how to really use them with props like <code>whileHover</code>.</p>

<p>Any help will be appreciated since this is a new thing.</p>
","reactjs,web-animations,react-animations,framer-motion",57125263,57719642,1
28,Where can I find the lua script of a Co-Simulation model in OMSimulator (OpenModelica)?,"<p>I am trying to run a co-simulation model using OMSimulator. I managed to create a FMU from a TRNSYS model thanks to this tool: <a href=""https://sourceforge.net/projects/trnsys-fmu/"" rel=""nofollow noreferrer"">https://sourceforge.net/projects/trnsys-fmu/</a></p>

<p>When I import it, I get the following error: </p>

<p>[2] 12:23:32 Scripting Error
[fmiLogger] module FMI2XML: Start attribute is required for this causality, variability and initial combination</p>

<p>It seems that I need to initialize some variables (not sure about what) in the OMSimulator command line. I think that it is the Lua script I heard about, but I cannot really find it.</p>

<p>I would really appreciate it someone could help me on this, since the documentation (<a href=""https://openmodelica.org/doc/OMSimulator/v2.0.1/html/OMSimulator.html"" rel=""nofollow noreferrer"">https://openmodelica.org/doc/OMSimulator/v2.0.1/html/OMSimulator.html</a>) it is not enough for my level.</p>

<p>Thanks!!!</p>
",openmodelica,56885918,0,3
29,"Why does my python serial code not work, while sending the same data from the arduino serial monitor does?","<p>I have an arduino that reads in two ints over a serial connection when I send the data from the arduino serial monitor it works as it should, but no matter what I do I can't get it to work when I send the same data from python using pySerial, I have been at this hours and have gotten nowhere </p>

<p>I have tried encoding the data as utf8, different encodings flushing the output buffer and have read too many other similar stackoverflow Q&amp;As to count </p>

<p>I am using python 3.7.1 in Windows 10 but the code will untimately be running on a Rpi</p>

<pre class=""lang-py prettyprint-override""><code>import os
import time
import serial
ser = serial.Serial('COM7', baudrate=9600, parity=serial.PARITY_NONE, stopbits=serial.STOPBITS_ONE, bytesize=serial.EIGHTBITS, timeout=5)
print(""writting"")
time.sleep(0.5)
ser.write(b'4,5')
ser.write(b'\r\n')
time.sleep(0.5)
ser.flushOutput()
ser.close()
</code></pre>

<pre><code>
#include &lt;SoftwareSerial.h&gt;
byte buttonPin = 9;
const int pin_led = LED_BUILTIN; // Pin for indication LED
int sensorPin = A0;
int sensorValue = 0;
int remotePower = 0;  

SoftwareSerial mySerial(11, 12); // RX, TX

void setup()
{
  pinMode(pin_led, OUTPUT); // Set LED pin as output
  Serial.begin(9600);
  mySerial.begin(9600);
  pinMode(buttonPin, INPUT_PULLUP);
}

int oldremotePower = 0; 

void loop()
{
  // if there's any serial available, read it:
  while (Serial.available() &gt; 0) {
    Serial.println(""theres Data"");
    // look for the next valid integer in the incoming serial stream:
    int mode = Serial.parseInt();
    // do it again:
    int action = Serial.parseInt();
    // do it again:
    //int blue = Serial.parseInt();

    // look for the newline. That's the end of your sentence:
    if (Serial.read() == '\n') {
      // constrain the values to 0 - 255 and invert
      // if you're using a common-cathode LED, just use ""constrain(color, 0, 255);""
      mode = constrain(mode, 1, 4);
      action =  constrain(action, 0, 100);

      mySerial.print(mode);
      mySerial.print("","");
      mySerial.println(action);
    }
  }


    oldremotePower = remotePower;
    sensorValue = analogRead(sensorPin);
    remotePower = map(sensorValue, 0, 1023, 1, 100);
    if (oldremotePower != remotePower){
      //Serial.println(oldremotePower);
      //Serial.println(remotePower);
        }

  if (digitalRead(buttonPin) == LOW) {
    mySerial.println(remotePower);
  }
}
</code></pre>

<p>I send ""1,100"" from the arduino serial monitor and the uno responds with ""theres Data"" and on the software serial it prints the values it was just sent
this works but when I try to send ""1,100\r"" from my python script nothing happens the script runs without error the Rx led on the uno flashes but there is no output on the software serial port It must be something wrong with my python serial code.</p>
","python,serialization,arduino,pyserial",57120508,0,3
